championship_year,event_date,event_date_iso,event_id,event_name,event_label,external_event_name,source_url,source_api_url,tracker_year,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Larissa Rabago,Larissa,Rabago,2332,,MX,MEX,Mexico,Female,F25-29,True,False,False,False,10:18:43,37123,1:04:17,3857,,221,5:14:12,18852,,289,3:51:44,13904,919,91,11,762,121,21,995,88,12,919,91,11,226.27,3.86,180.25,42.16,4fd96376-f56b-42de-a17e-4ab23ce1a40d,2018-10-14T14:46:46Z,2025-04-16T13:45:27Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Tamara Green,Tamara,Green,1909,,AU,AUS,Australia,Female,F35-39,True,False,False,False,10:19:08,37148,1:08:14,4094,,247,5:29:01,19741,,189,3:34:37,12877,921,92,12,1104,212,29,1342,194,34,921,92,12,226.27,3.86,180.25,42.16,9eabd6b6-10d1-4fd0-a1de-1f70ea8adfa0,2018-10-14T14:46:28Z,2025-04-16T13:41:59Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Sandra Dänzer,Sandra,Dänzer,1176,,CH,CHE,Switzerland,Female,F45-49,True,False,False,False,10:19:09,37149,1:09:31,4171,,248,5:08:35,18515,,189,3:53:46,14026,922,93,6,1224,261,29,996,89,4,922,93,6,226.27,3.86,180.25,42.16,6df7eb6a-3563-42ce-81ba-071664a66a19,2018-10-14T14:44:56Z,2025-04-16T13:50:31Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Victoria Hill,Victoria,Hill,1550,,GB,GBR,United Kingdom,Female,F40-44,True,False,False,False,10:19:09,37149,1:15:40,4540,,280,5:23:18,19398,,248,3:31:23,12683,922,93,11,1599,377,67,1371,207,36,922,93,11,226.27,3.86,180.25,42.16,248233d9-50fb-4a6c-a026-3993186bf761,2018-10-14T14:44:55Z,2025-04-16T13:39:18Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Schneeberger Cornelia,Schneeberger,Cornelia,1633,,CH,CHE,Switzerland,Female,F40-44,True,False,False,False,10:19:09,37149,1:09:05,4145,,306,5:15:38,18938,,257,3:45:03,13503,922,93,11,1192,247,46,1162,128,19,922,93,11,226.27,3.86,180.25,42.16,377af329-0a40-4515-941c-785c0a7a2096,2018-10-14T14:43:14Z,2025-04-16T13:39:19Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Meghan Faulkenberry,Meghan,Faulkenberry,2147,,US,USA,United States,Female,F30-34,True,False,False,False,10:19:43,37183,1:02:57,3777,,264,5:07:41,18461,,228,4:00:53,14453,930,96,21,613,89,13,871,58,6,930,96,21,226.27,3.86,180.25,42.16,1bafb8b4-c082-4515-9a8b-a1d49077b00e,2018-10-14T14:48:14Z,2025-04-16T13:43:34Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Cristina Sironi,Cristina,Sironi,1593,,IT,ITA,Italy,Female,F40-44,True,False,False,False,10:21:01,37261,1:04:10,3850,,234,5:05:34,18334,,235,4:03:28,14608,944,97,13,750,118,15,847,52,5,944,97,13,226.27,3.86,180.25,42.16,54490f1a-fe46-4a51-a49b-42a87ba59266,2018-10-14T14:47:21Z,2025-04-16T13:43:50Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Laurie Canac,Laurie,Canac,2322,,FR,FRA,France,Female,F25-29,True,False,False,False,10:21:20,37280,1:13:41,4421,,200,5:15:26,18926,,221,3:45:12,13512,947,98,12,1512,346,42,1212,141,16,947,98,12,226.27,3.86,180.25,42.16,0756a59a-33f9-4667-99f7-3ddc463ec0c4,2018-10-14T14:46:48Z,2025-04-16T13:43:09Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Fiona Whelan,Fiona,Whelan,1595,,AU,AUS,Australia,Female,F40-44,True,False,False,False,10:21:20,37280,1:06:17,3977,,222,5:23:03,19383,,226,3:44:32,13472,947,98,14,946,166,27,1229,146,23,947,98,14,226.27,3.86,180.25,42.16,36ce54ee-86c2-4ed9-b9b5-b63185ca33a5,2018-10-14T14:46:00Z,2025-04-16T13:40:02Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Annabelle Pirotte,Annabelle,Pirotte,2163,,BE,BEL,Belgium,Female,F30-34,True,False,False,False,10:21:43,37303,0:59:04,3544,,181,5:17:21,19041,,266,3:57:51,14271,950,100,22,339,51,4,941,74,11,950,100,22,226.27,3.86,180.25,42.16,d044c154-6d7a-444c-b004-430466b44eea,2018-10-14T14:49:23Z,2025-04-16T13:49:49Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Rebecca Mckee,Rebecca ,Mckee,1187,,UM,UMI,United States Minor Outlying Islands,Female,F45-49,True,False,False,False,10:22:21,37341,1:10:58,4258,,222,5:15:50,18950,,197,3:48:34,13714,956,101,7,1330,299,38,1168,132,10,956,101,7,226.27,3.86,180.25,42.16,371d7385-6ef2-48fd-999c-c04ce2b2f47b,2018-10-14T14:46:02Z,2025-04-16T13:44:34Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Deanna Fuller,Deanna,Fuller,1907,,US,USA,United States,Female,F35-39,True,False,False,False,10:22:32,37352,1:03:30,3810,,196,5:15:16,18916,,238,3:56:32,14192,957,102,13,671,105,15,993,87,12,957,102,13,226.27,3.86,180.25,42.16,b7fa1aeb-1f01-4baa-9df0-81c97650cb5c,2018-10-14T14:44:00Z,2025-04-16T13:48:26Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Anna Lechowicz,Anna,Lechowicz,2157,,PL,POL,Poland,Female,F30-34,True,False,False,False,10:22:49,37369,1:06:09,3969,,156,5:02:16,18136,,177,4:08:51,14931,961,103,23,934,163,27,790,44,3,961,103,23,226.27,3.86,180.25,42.16,03717f2b-55dc-4f88-a8f6-2c2482c9d53c,2018-10-14T14:48:00Z,2025-04-16T13:44:18Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Nicole Bretting,Nicole,Bretting,1219,,DE,DEU,Germany,Female,F45-49,True,False,False,False,10:22:53,37373,1:08:46,4126,,203,5:10:13,18613,,242,3:56:29,14189,964,104,8,1163,237,22,1002,90,5,964,104,8,226.27,3.86,180.25,42.16,c7f910e9-1067-4d60-a1ba-68a8566209b5,2018-10-14T14:48:11Z,2025-04-16T13:49:09Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Stefanie Adam,Stefanie,Adam,1597,,BE,BEL,Belgium,Female,F40-44,True,False,False,False,10:23:04,37384,0:59:30,3570,,203,4:49:30,17370,,194,4:27:27,16047,965,105,15,375,53,4,400,21,1,965,105,15,226.27,3.86,180.25,42.16,ab8be888-317c-4de5-8c26-1730d33255e9,2018-10-14T14:45:29Z,2025-04-16T13:47:56Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Josie Rawes,Josie,Rawes,2358,,GB,GBR,United Kingdom,Female,F25-29,True,False,False,False,10:23:21,37401,1:00:33,3633,,174,5:17:01,19021,,213,3:59:20,14360,970,106,13,429,64,13,963,81,11,970,106,13,226.27,3.86,180.25,42.16,7a63e1f8-02f8-4925-989d-b057811b2cc3,2018-10-14T14:46:09Z,2025-04-16T13:41:48Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Cibelle Hernandez,Cibelle,Hernandez,1206,,MX,MEX,Mexico,Female,F45-49,True,False,False,False,10:23:26,37406,1:05:32,3932,,205,5:35:57,20157,,237,3:34:35,12875,971,107,9,883,149,15,1392,217,22,971,107,9,226.27,3.86,180.25,42.16,ddaad608-8fd5-4f99-802b-7457dda169b6,2018-10-14T14:49:28Z,2025-04-16T13:45:53Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Katie Kyme,Katie,Kyme,1911,,AU,AUS,Australia,Female,F35-39,True,False,False,False,10:23:41,37421,1:03:33,3813,,259,5:25:21,19521,,261,3:46:07,13567,974,108,14,678,109,17,1232,148,22,974,108,14,226.27,3.86,180.25,42.16,7cb52743-8723-4c43-a9cb-2c797e99683c,2018-10-14T14:47:31Z,2025-04-16T13:44:45Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Julia Slyer-Fitch,Julia,Slyer-Fitch,2432,,US,USA,United States,Female,F18-24,True,False,False,False,10:23:45,37425,1:10:31,4231,,232,5:11:21,18681,,189,3:54:52,14092,976,109,3,1298,282,26,1072,98,3,976,109,3,226.27,3.86,180.25,42.16,69756884-44b0-44ea-964d-5860080959ec,2018-10-14T14:43:42Z,2025-04-16T13:46:23Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Phoebe Fear,Phoebe,Fear,1543,,AU,AUS,Australia,Female,F40-44,True,False,False,False,10:23:54,37434,1:06:49,4009,,183,5:10:19,18619,,176,4:00:47,14447,978,110,16,981,176,29,956,77,11,978,110,16,226.27,3.86,180.25,42.16,8a5c05c8-c669-446e-9474-15ca0febbdce,2018-10-14T14:45:52Z,2025-04-16T13:46:48Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Emily Lanter,Emily,Lanter,1887,,US,USA,United States,Female,F35-39,True,False,False,False,10:23:58,37438,1:06:57,4017,,221,5:06:03,18363,,220,4:03:37,14617,980,111,15,993,183,26,895,65,8,980,111,15,226.27,3.86,180.25,42.16,579d603d-d862-4b00-a93b-2e9547004c7d,2018-10-14T14:41:45Z,2025-04-16T13:41:26Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Laura Yost,Laura,Yost,1572,,US,USA,United States,Female,F40-44,True,False,False,False,10:24:20,37460,1:14:49,4489,,183,5:20:40,19240,,226,3:42:02,13322,985,112,17,1562,364,66,1312,179,30,985,112,17,226.27,3.86,180.25,42.16,f828593b-67e7-40c4-be5d-c9d6b5faa256,2018-10-14T14:39:51Z,2025-04-16T13:40:33Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Amy Macpherson,Amy,Macpherson,2361,,AU,AUS,Australia,Female,F25-29,True,False,False,False,10:24:20,37460,1:09:35,4175,,297,5:24:43,19483,,249,3:40:56,13256,985,112,14,1233,265,34,1321,182,26,985,112,14,226.27,3.86,180.25,42.16,8df59bd9-3c3e-47c8-bbb8-e8f2575cf9fc,2018-10-14T14:42:59Z,2025-04-16T13:46:40Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Perron Benedicte,Perron,Benedicte,2436,,FR,FRA,France,Female,F18-24,True,False,False,False,10:24:33,37473,1:04:01,3841,,217,5:20:54,19254,,178,3:53:03,13983,990,114,4,738,115,9,1129,111,4,990,114,4,226.27,3.86,180.25,42.16,25b41098-8267-46f3-8c62-91a68b538558,2018-10-14T14:46:48Z,2025-04-16T13:42:46Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Stine Mollebro,Stine,Mollebro,1889,,DK,DNK,Denmark,Female,F35-39,True,False,False,False,10:24:38,37478,0:59:40,3580,,196,5:31:14,19874,,234,3:46:34,13594,991,115,16,382,55,6,1249,153,23,991,115,16,226.27,3.86,180.25,42.16,28b93d72-a4f2-4f30-91e5-a98f7780de71,2018-10-14T14:39:44Z,2025-04-16T13:45:42Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Zuzana Trnovcova,Zuzana,Trnovcova,2211,,SK,SVK,Slovakia,Female,F30-34,True,False,False,False,10:24:48,37488,1:11:23,4283,,242,5:11:31,18691,,233,3:53:59,14039,994,116,24,1365,310,49,1098,102,18,994,116,24,226.27,3.86,180.25,42.16,ce0f7708-708b-4ec3-8d5a-16d9c2d0f605,2018-10-14T14:48:01Z,2025-04-16T13:42:40Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Ipek Onaran Sezer,Ipek,Onaran Sezer,2181,,TR,TUR,Turkey,Female,F30-34,True,False,False,False,10:25:08,37508,1:08:44,4124,,210,5:34:46,20086,,198,3:34:50,12890,997,117,25,1157,234,39,1428,235,45,997,117,25,226.27,3.86,180.25,42.16,f35b3e51-e573-4427-9349-44ac4a5d233e,2018-10-14T14:46:14Z,2025-04-16T13:41:28Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Erin Crum,Erin,Crum,1617,,US,USA,United States,Female,F40-44,True,False,False,False,10:25:14,37514,1:05:39,3939,,205,5:24:55,19495,,221,3:47:34,13654,999,118,18,889,150,22,1247,152,24,999,118,18,226.27,3.86,180.25,42.16,b5564646-debf-4be9-8043-c6cabaf35867,2018-10-14T14:45:04Z,2025-04-16T13:40:27Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Line Bonde,Line,Bonde,2420,,DK,DNK,Denmark,Female,F18-24,True,False,False,False,10:25:35,37535,1:08:10,4090,,191,5:06:44,18404,,174,4:04:36,14676,1005,119,5,1096,207,18,927,72,2,1005,119,5,226.27,3.86,180.25,42.16,73d4db6c-9f96-4c10-9cac-63dbe19f8079,2018-10-14T14:48:59Z,2025-04-16T13:40:05Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Ailsa Macdonald,Ailsa,Macdonald,1920,,CA,CAN,Canada,Female,F35-39,True,False,False,False,10:25:51,37551,1:28:01,5281,,284,5:22:49,19369,,195,3:27:02,12422,1008,120,17,2011,522,67,1542,287,49,1008,120,17,226.27,3.86,180.25,42.16,26a4e429-48c8-4512-b2c2-0e905ebe9532,2018-10-14T14:46:16Z,2025-04-16T13:44:29Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Yvonne Timewell,Yvonne,Timewell,868,,CA,CAN,Canada,Female,F50-54,True,False,False,False,10:26:04,37564,1:07:40,4060,,216,5:20:51,19251,,210,3:50:27,13827,1012,121,2,1055,190,10,1205,139,4,1012,121,2,226.27,3.86,180.25,42.16,366cb940-fd34-407d-957a-104db2d8dad4,2018-10-14T14:46:25Z,2025-04-16T13:44:32Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Angela Quick,Angela,Quick,2331,,CA,CAN,Canada,Female,F25-29,True,False,False,False,10:26:08,37568,0:53:12,3192,,163,5:18:01,19081,,237,4:08:15,14895,1013,122,15,84,6,1,854,53,8,1013,122,15,226.27,3.86,180.25,42.16,15157d3e-5b56-42a7-bfc4-3797189f19ab,2018-10-14T14:48:19Z,2025-04-16T13:43:51Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Lucy Woollacott,Lucy,Woollacott,1596,,GB,GBR,United Kingdom,Female,F40-44,True,False,False,False,10:26:33,37593,0:58:09,3489,,205,5:17:30,19050,,282,4:02:47,14567,1016,123,19,279,25,2,939,73,10,1016,123,19,226.27,3.86,180.25,42.16,48f2388d-2548-4c9f-9fc2-07f1b5d5d6f2,2018-10-14T14:45:37Z,2025-04-16T13:46:54Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Chantal Rüegg-Koller,Chantal,Rüegg-Koller,1631,,CH,CHE,Switzerland,Female,F40-44,True,False,False,False,10:26:37,37597,1:02:19,3739,,250,5:21:38,19298,,364,3:52:26,13946,1017,124,20,571,82,11,1121,109,16,1017,124,20,226.27,3.86,180.25,42.16,f63cad60-54f4-4f07-a357-c98bb18aa2b8,2018-10-14T14:47:28Z,2025-04-16T13:45:54Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Jennifer Bach,Jennifer,Bach,1576,,DK,DNK,Denmark,Female,F40-44,True,False,False,False,10:26:45,37605,1:15:52,4552,,253,5:18:00,19080,,192,3:45:28,13528,1019,125,21,1611,383,69,1303,175,28,1019,125,21,226.27,3.86,180.25,42.16,97c0ca1d-3c3e-4cf2-bdb8-23afeca3f534,2018-10-14T14:45:15Z,2025-04-16T13:44:20Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Williana Rojas,Williana,Rojas,1895,,PA,PAN,Panama,Female,F35-39,True,False,False,False,10:26:54,37614,1:24:05,5045,,232,5:18:51,19131,,323,3:34:43,12883,1020,126,18,1922,496,65,1421,230,44,1020,126,18,226.27,3.86,180.25,42.16,72228903-2abc-4b6a-8f98-de683a62b1e7,2018-10-14T14:48:07Z,2025-04-16T13:45:19Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Ashleigh Hunter,Ashleigh,Hunter,2371,,AU,AUS,Australia,Female,F25-29,True,False,False,False,10:27:10,37630,1:08:41,4121,,224,5:11:11,18671,,176,4:00:38,14438,1024,127,16,1152,230,30,1020,93,13,1024,127,16,226.27,3.86,180.25,42.16,da74cfc6-38b5-4460-90b4-7bee332cc3ab,2018-10-14T14:44:41Z,2025-04-16T13:49:35Z
