championship_year,event_name,event_id,source_url,source_api_url,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Åsa Lundström,Åsa,Lundström,137,,SE,SWE,Sweden,Female,FPRO,True,False,False,False,9:30:43,34243,1:05:18,3918,,142,5:04:37,18277,,141,3:16:05,11765,108,11,11,506,72,33,305,15,15,108,11,11,226.0,3.8,180.0,42.2,d7b86dac-1048-48e8-831c-e6280ce36e40,2015-10-13T01:18:55Z,2025-04-20T14:35:15Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Annabel Luxford,Annabel,Luxford,130,,AU,AUS,Australia,Female,FPRO,True,False,False,False,9:32:43,34363,0:56:08,3368,,137,5:04:00,18240,,148,3:27:50,12470,112,12,12,55,4,3,146,8,8,112,12,12,226.0,3.8,180.0,42.2,cc87f3ef-d95d-40a2-a87e-d0401c00d73b,2015-10-13T01:18:49Z,2025-04-20T14:33:39Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Mary Beth Ellis,Mary Beth,Ellis,107,,US,USA,United States,Female,FPRO,True,False,False,False,9:33:34,34414,0:56:16,3376,,120,4:59:29,17969,,132,3:33:37,12817,118,13,13,65,12,11,87,3,3,118,13,13,226.0,3.8,180.0,42.2,a34f852e-7098-48c0-b0a0-151f44ab4ff1,2015-10-13T01:18:03Z,2025-04-20T14:34:57Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Elizabeth Lyles,Elizabeth,Lyles,114,,US,USA,United States,Female,FPRO,True,False,False,False,9:35:07,34507,1:00:04,3604,,136,5:16:12,18972,,149,3:14:06,11646,133,14,14,209,25,21,423,18,18,133,14,14,226.0,3.8,180.0,42.2,ee861483-6fa0-461e-95c9-49d3e900cf52,2015-10-13T01:18:31Z,2025-04-20T14:35:18Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Beth Mckenzie,Beth,Mckenzie,124,,US,USA,United States,Female,FPRO,True,False,False,False,9:39:14,34754,1:05:18,3918,,149,5:11:45,18705,,173,3:16:49,11809,155,15,15,505,71,32,446,19,19,155,15,15,226.0,3.8,180.0,42.2,bc23be8f-e68f-4894-b1dc-a4bba83873be,2015-10-13T01:18:42Z,2025-04-20T14:34:36Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Eva Wutti,Eva,Wutti,119,,AT,AUT,Austria,Female,FPRO,True,False,False,False,9:43:25,35005,1:05:22,3922,,143,5:22:38,19358,,164,3:10:18,11418,185,16,16,514,75,35,632,29,24,185,16,16,226.0,3.8,180.0,42.2,29acf0ee-3f87-4052-a94b-fcd08d2e92d1,2015-10-13T01:18:37Z,2025-04-20T14:35:16Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Britta Martin,Britta,Martin,126,,NZ,NZL,New Zealand,Female,FPRO,True,False,False,False,9:47:31,35251,1:05:20,3920,,152,5:18:07,19087,,161,3:18:51,11931,207,17,17,509,73,34,551,24,23,207,17,17,226.0,3.8,180.0,42.2,0147075b-91b3-4ee1-bd93-240198d53e2e,2015-10-13T01:18:44Z,2025-04-20T14:34:34Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Kelly Williamson,Kelly,Williamson,131,,US,USA,United States,Female,FPRO,True,False,False,False,9:51:01,35461,0:59:54,3594,,143,5:35:52,20152,,160,3:10:12,11412,230,18,18,207,23,19,752,45,29,230,18,18,226.0,3.8,180.0,42.2,0d9c236f-9943-4a9c-a27d-d981325958af,2015-10-13T01:18:50Z,2025-04-20T14:34:37Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Katrin Esefeld,Katrin,Esefeld,2074,,DE,DEU,Germany,Female,F30-34,True,False,False,False,9:51:10,35470,1:09:29,4169,,175,5:15:48,18948,,169,3:20:09,12009,231,19,1,831,158,27,597,27,1,231,19,1,226.0,3.8,180.0,42.2,bb3242a2-01e7-4999-9a95-48329faa1622,2015-10-13T01:20:48Z,2025-04-20T14:33:46Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Lauren Capone,Lauren,Capone,2269,,US,USA,United States,Female,F25-29,True,False,False,False,9:56:21,35781,1:00:11,3611,,182,5:33:19,19999,,211,3:16:18,11778,277,20,1,213,26,3,712,36,5,277,20,1,226.0,3.8,180.0,42.2,ebcd5c56-b6b8-4b40-8102-e31757a104bc,2015-10-13T01:21:23Z,2025-04-20T14:34:37Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Alison Rowatt,Alison,Rowatt,2121,,GB,GBR,United Kingdom,Female,F30-34,True,False,False,False,9:57:43,35863,1:11:28,4288,,239,5:22:11,19331,,223,3:16:22,11782,294,21,2,987,202,33,736,40,3,294,21,2,226.0,3.8,180.0,42.2,76d827a5-0623-4da7-82a6-db2e991db147,2015-10-13T01:20:55Z,2025-04-20T14:35:18Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Caitlin Snow,Caitlin,Snow,140,,US,USA,United States,Female,FPRO,True,False,False,False,10:00:15,36015,1:01:16,3676,,163,5:28:06,19686,,206,3:24:44,12284,328,22,19,257,31,23,653,31,25,328,22,19,226.0,3.8,180.0,42.2,489ce8d6-95fb-497f-b8fb-40903f428c65,2015-10-13T01:18:59Z,2025-04-20T14:34:36Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Dimity-Lee Duke,Dimity-Lee,Duke,134,,AU,AUS,Australia,Female,FPRO,True,False,False,False,10:02:57,36177,1:05:22,3922,,171,5:24:04,19444,,176,3:27:44,12464,348,23,20,515,76,36,654,32,26,348,23,20,226.0,3.8,180.0,42.2,5a0283a4-7cf1-4287-bc71-801b0f298d31,2015-10-13T01:18:53Z,2025-08-27T10:41:04Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Mareen Hufe,Mareen,Hufe,128,,DE,DEU,Germany,Female,FPRO,True,False,False,False,10:05:01,36301,1:05:12,3912,,131,4:59:15,17955,,151,3:55:52,14152,372,24,21,496,67,29,200,10,10,372,24,21,226.0,3.8,180.0,42.2,79057190-b292-4f64-b852-f4fe4c984306,2015-10-13T01:18:47Z,2025-04-20T14:34:36Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Petra Krejcova,Petra,Krejcova,1830,,CZ,CZE,Czech Republic,Female,F35-39,True,False,False,False,10:05:28,36328,1:05:22,3922,,132,5:20:22,19222,,194,3:34:18,12858,375,25,1,518,77,5,587,26,1,375,25,1,226.0,3.8,180.0,42.2,ad4d29a4-047e-4243-9cbd-d3281e80d4ef,2015-10-13T01:20:07Z,2025-04-20T14:35:13Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Lauren Parker,Lauren,Parker,2305,,AU,AUS,Australia,Female,F25-29,True,False,False,False,10:07:43,36463,0:57:25,3445,,207,5:27:39,19659,,190,3:36:02,12962,398,26,2,101,17,1,605,28,3,398,26,2,226.0,3.8,180.0,42.2,f86a750c-f386-4d4c-83f2-89c82acb4a18,2015-10-13T01:21:28Z,2025-04-20T14:34:37Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Dede Griesbauer,Dede,Griesbauer,132,,US,USA,United States,Female,FPRO,True,False,False,False,10:09:49,36589,0:56:39,3399,,145,5:11:08,18668,,183,3:56:34,14194,417,27,22,77,15,14,273,13,13,417,27,22,226.0,3.8,180.0,42.2,9308b8f6-0885-4f36-9f4b-fd56eee5760b,2015-10-13T01:18:51Z,2025-04-20T14:33:48Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Annah Watkinson,Annah,Watkinson,2136,,ZA,ZAF,South Africa,Female,F30-34,True,False,False,False,10:09:52,36592,1:04:22,3862,,206,5:29:55,19795,,180,3:29:09,12549,418,28,3,433,57,10,738,41,4,418,28,3,226.0,3.8,180.0,42.2,20967d9a-ec82-4da4-aaf7-6992e9b3afef,2015-10-13T01:20:57Z,2025-04-20T14:34:36Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Cristina Mata,Cristina,Mata,2303,,PA,PAN,Panama,Female,F25-29,True,False,False,False,10:14:04,36844,1:09:53,4193,,168,5:18:21,19101,,187,3:39:55,13195,474,29,3,858,166,25,638,30,4,474,29,3,226.0,3.8,180.0,42.2,f3544929-b143-4ed4-b146-751c0741ae83,2015-10-13T01:21:28Z,2025-04-20T14:35:14Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Morgan Anderson Busko,Morgan,Anderson Busko,2258,,US,USA,United States,Female,F25-29,True,False,False,False,10:17:06,37026,1:12:54,4374,,188,5:28:37,19717,,228,3:28:39,12519,495,30,4,1105,225,32,885,61,9,495,30,4,226.0,3.8,180.0,42.2,e45cd5b1-6fab-434f-a832-d504477573c2,2015-10-13T01:21:21Z,2025-04-20T14:34:58Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Sandra Dänzer,Sandra,Dänzer,1472,,CH,CHE,Switzerland,Female,F40-44,True,False,False,False,10:19:57,37197,1:13:19,4399,,276,5:24:55,19495,,317,3:31:50,12710,525,31,1,1130,232,33,846,54,1,525,31,1,226.0,3.8,180.0,42.2,9c0c3b43-e2b7-4c15-95fb-3e7d4cb79fef,2015-10-13T01:19:10Z,2025-04-20T14:34:32Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Lucy Charles-Barclay,Lucy,Charles-Barclay,2372,,GB,GBR,United Kingdom,Female,F18-24,True,False,False,False,10:20:52,37252,0:52:20,3140,,163,5:38:00,20280,,211,3:44:18,13458,533,32,1,5,1,1,667,33,1,533,32,1,226.0,3.8,180.0,42.2,b92ae633-d793-4ed0-bf37-d326cc87ef28,2015-10-13T01:21:37Z,2025-04-20T14:35:29Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Jana Richtrova,Jana,Richtrova,1853,,CZ,CZE,Czech Republic,Female,F35-39,True,False,False,False,10:21:02,37262,1:18:37,4717,,181,5:16:32,18992,,222,3:39:10,13150,537,33,2,1449,338,57,754,46,5,537,33,2,226.0,3.8,180.0,42.2,b82e97a0-dce2-410d-82ce-d0eef53e4c15,2015-10-13T01:20:11Z,2025-04-20T14:34:41Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Amanda Wendorff,Amanda,Wendorff,1873,,US,USA,United States,Female,F35-39,True,False,False,False,10:21:32,37292,1:04:18,3858,,222,5:29:49,19789,,229,3:39:54,13194,546,34,3,428,55,2,742,42,3,546,34,3,226.0,3.8,180.0,42.2,1c1145ac-0f76-42cc-9cf6-120fd54d60df,2015-10-13T01:20:19Z,2025-04-20T14:34:59Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Amy Mcgrath,Amy,Mcgrath,1118,,US,USA,United States,Female,F45-49,True,False,False,False,10:21:51,37311,1:09:13,4153,,195,5:35:15,20115,,229,3:30:19,12619,550,35,1,815,153,12,932,65,3,550,35,1,226.0,3.8,180.0,42.2,35e8c324-b6f7-4b85-9709-965e4db99451,2015-10-13T01:18:11Z,2025-04-20T14:35:16Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Maria Fraga,Maria,Fraga,2075,,AR,ARG,Argentina,Female,F30-34,True,False,False,False,10:22:00,37320,1:03:17,3797,,211,5:40:28,20428,,157,3:32:07,12727,553,36,4,379,49,7,917,64,8,553,36,4,226.0,3.8,180.0,42.2,9c7b1a4e-cc72-4818-b177-dd0feabc4d09,2015-10-13T01:20:48Z,2025-04-20T14:35:31Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Cecilie Holst,Cecilie,Holst,2302,,DK,DNK,Denmark,Female,F25-29,True,False,False,False,10:22:24,37344,1:06:09,3969,,149,5:18:25,19105,,209,3:51:52,13912,556,37,5,562,85,12,566,25,2,556,37,5,226.0,3.8,180.0,42.2,27c15cd8-1fbe-4f65-b154-49a92bed2797,2015-10-13T01:21:28Z,2025-04-20T14:35:32Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Ruth Brennan Morrey,Ruth,Brennan Morrey,127,,US,USA,United States,Female,FPRO,True,False,False,False,10:22:57,37377,1:16:52,4612,,168,5:19:24,19164,,236,3:39:57,13197,560,38,23,1369,305,40,774,47,30,560,38,23,226.0,3.8,180.0,42.2,61a3d855-1e5a-4866-bb2d-ebb825420913,2015-10-13T01:18:46Z,2025-04-20T14:33:36Z
2015,2015 IRONMAN World Championship,d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=d57bb0ac-432e-4d3e-a4ba-7ad7439b8b02,Hailey Manning,Hailey,Manning,1832,,US,USA,United States,Female,F35-39,True,False,False,False,10:24:29,37469,1:04:37,3877,,173,5:41:12,20472,,224,3:32:03,12723,579,39,4,449,62,3,948,68,9,579,39,4,226.0,3.8,180.0,42.2,7e033cd7-e70e-4010-93a1-8845a5d678a5,2015-10-13T01:20:08Z,2025-04-20T14:34:31Z
