championship_year,event_name,event_id,source_url,source_api_url,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Miyuki Matsumura,Miyuki,Matsumura,1039,,JP,JPN,Japan,Female,F40-44,True,False,False,False,12:48:38,46118,1:58:18,7098,0:06:53,413,6:26:41,23201,0:10:28,628,4:06:17,14777,969,969,164,1542,1542,235,1283,1283,210,969,969,164,226.9285,3.8624,180.777,42.2891,77409dee-6e7f-4972-8279-febd78112fe9,2025-10-12T16:51:27Z,2026-04-07T14:14:11Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Kylie Scholz,Kylie,Scholz,1032,,AU,AUS,Australia,Female,F40-44,True,False,False,False,12:48:43,46123,1:12:24,4344,0:05:59,359,6:29:27,23367,0:05:29,329,4:55:25,17725,970,970,165,365,365,46,872,872,148,970,970,165,226.9285,3.8624,180.777,42.2891,282c4c19-151f-477f-a5cb-f005922c6ebe,2025-10-12T16:51:56Z,2026-04-07T14:12:22Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Kayla Morton,Kayla,Morton,1438,,AU,AUS,Australia,Female,F25-29,True,False,False,False,12:48:43,46123,1:19:22,4762,0:05:19,319,6:37:53,23873,0:05:34,334,4:40:35,16835,971,971,102,652,652,77,1038,1038,99,971,971,102,226.9285,3.8624,180.777,42.2891,f4d93a09-8b17-43f1-accf-255bd5a09881,2025-10-12T16:51:59Z,2026-04-07T14:09:10Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Carmen Feldmann,Carmen,Feldmann,1144,,DE,DEU,Germany,Female,F50-54,True,False,False,False,12:49:11,46151,1:40:22,6022,0:06:15,375,6:23:23,23003,0:08:03,483,4:31:08,16268,972,972,90,1421,1421,178,1121,1121,120,972,972,90,226.9285,3.8624,180.777,42.2891,eb3d0c1b-5dee-40eb-9bea-4bc8e960fb0d,2025-10-12T16:50:36Z,2026-04-07T14:10:33Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Avery Ross,Avery,Ross,808,,CA,CAN,Canada,Female,F30-34,True,False,False,False,12:49:12,46152,1:30:42,5442,0:10:50,650,6:27:08,23228,0:12:25,745,4:28:06,16086,973,973,172,1206,1206,182,1108,1108,178,973,973,172,226.9285,3.8624,180.777,42.2891,cc9d8ac7-27d5-468c-91f4-6d81ae5fc5b3,2025-10-12T16:50:36Z,2026-04-07T14:10:55Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Stefania Filippi,Stefania,Filippi,1769,,IT,ITA,Italy,Female,F60-64,True,False,False,False,12:49:15,46155,1:56:13,6973,0:08:51,531,6:30:46,23446,0:08:59,539,4:04:26,14666,974,974,17,1535,1535,73,1320,1320,37,974,974,17,226.9285,3.8624,180.777,42.2891,4e252910-06ea-40fd-89d9-84574da7127f,2025-10-12T16:50:42Z,2026-04-07T14:11:14Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Sandra Coudurier,Sandra,Coudurier,577,,DE,DEU,Germany,Female,F55-59,True,False,False,False,12:49:18,46158,1:31:17,5477,0:07:06,426,6:44:07,24247,0:07:17,437,4:19:30,15570,975,975,43,1226,1226,80,1222,1222,83,975,975,43,226.9285,3.8624,180.777,42.2891,9635acaa-9beb-4285-9747-96542ca9d449,2025-10-12T16:50:39Z,2026-04-07T14:11:23Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Jennifer Tryon,Jennifer,Tryon,791,,US,USA,United States,Female,F30-34,True,False,False,False,12:49:21,46161,1:24:19,5059,0:07:09,429,6:31:06,23466,0:06:15,375,4:40:32,16832,976,976,173,936,936,149,1039,1039,169,976,976,173,226.9285,3.8624,180.777,42.2891,a3c1b256-944a-46ac-aa55-b3104af7bb7a,2025-10-12T16:51:28Z,2026-04-07T14:11:41Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Erika Paz Lemus,Erika,Paz Lemus,285,,GT,GTM,Guatemala,Female,F35-39,True,False,False,False,12:49:26,46166,1:16:45,4605,0:05:06,306,6:49:39,24579,0:12:32,752,4:25:25,15925,977,977,157,532,532,82,1136,1136,170,977,977,157,226.9285,3.8624,180.777,42.2891,4ab28a20-3d03-4fad-be17-e0986ade4449,2025-10-12T16:51:33Z,2026-04-07T14:12:25Z
2025,2025 IRONMAN World Championship - Women,e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=e3bdd10e-80a5-48b3-bbf7-fda62ffb0824,Waki Tanaka,Waki,Tanaka,1088,,JP,JPN,Japan,Female,F40-44,True,False,False,False,12:49:41,46181,1:19:34,4774,0:06:42,402,6:32:08,23528,0:05:28,328,4:45:50,17150,978,978,166,671,671,106,996,996,169,978,978,166,226.9285,3.8624,180.777,42.2891,1488da31-a050-4f39-b960-4b906b4eeb0f,2025-10-12T16:50:23Z,2026-04-07T14:10:31Z
