dataset,championship_year,event_id,event_title,event_slug,event_country,program_id,program_name,program_date,gender,athlete_id,athlete_full_name,athlete_first,athlete_last,athlete_noc,athlete_country_name,athlete_yob,athlete_age,position,total_time,start_num,result_id,source_url,source_api_url,swim,t1,bike,t2,run
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,7776,Flora Duffy,Flora,Duffy,BER,Bermuda,1987,38,1,01:53:24,2,1085240,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:20,00:01:13,00:59:58,00:00:29,00:32:27
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,49545,Georgia Taylor-Brown,Georgia,Taylor-Brown,GBR,Great Britain,1994,32,2,01:54:28,1,1085241,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:25,00:01:11,00:59:54,00:00:26,00:33:33
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,79059,Lena Meißner,Lena,Meißner,GER,Germany,1998,27,3,01:55:59,26,1085242,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:30,00:01:10,00:59:51,00:00:27,00:35:03
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,80643,Taylor Knibb,Taylor,Knibb,USA,United States,1998,28,4,01:56:40,5,1085243,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:26,00:01:18,01:00:20,00:00:31,00:35:07
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,41158,Leonie Periault,Leonie,Periault,FRA,France,1994,31,5,01:56:51,34,1085244,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:20:00,00:01:12,01:02:22,00:00:26,00:32:54
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,81882,Vittoria Lopes,Vittoria,Lopes,BRA,Brazil,1996,30,6,01:56:59,27,1085245,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:24,00:01:16,00:59:53,00:00:31,00:35:57
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,81334,Taylor Spivey,Taylor,Spivey,USA,United States,1991,35,7,01:57:44,7,1085246,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:41,00:01:11,01:02:03,00:00:28,00:34:23
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,125375,Emma Lombardi,Emma,Lombardi,FRA,France,2001,24,8,01:57:50,14,1085247,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:46,00:01:10,01:02:30,00:00:23,00:34:02
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,30383,Miriam Casillas García,Miriam,Casillas García,ESP,Spain,1992,33,9,01:57:56,10,1085248,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:20:21,00:01:10,01:01:55,00:00:24,00:34:08
wtcs_final,2022,163568,2022 World Triathlon Championship Finals Abu Dhabi,2022-world-triathlon-championship-finals-abu-dhabi,United Arab Emirates,560517,Elite Women,2022-11-25,female,63163,Cassandre Beaugrand,Cassandre,Beaugrand,FRA,France,1997,28,10,01:58:13,6,1085249,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560517,https://events.triathlon.org/api/results/163568/560517,00:19:29,00:01:12,01:02:53,00:00:26,00:34:15
