dataset,championship_year,event_id,event_title,event_slug,event_country,program_id,program_name,program_date,gender,athlete_id,athlete_full_name,athlete_first,athlete_last,athlete_noc,athlete_country_name,athlete_yob,athlete_age,position,total_time,start_num,result_id,source_url,source_api_url,swim,t1,bike,t2,run
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,11143,Vincent Luis,Vincent,Luis,FRA,France,1989,36,1,01:51:26,12,1023278,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:18:52,00:01:31,01:00:33,00:00:32,00:29:59
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,41322,Kristian Blummenfelt,Kristian,Blummenfelt,NOR,Norway,1994,32,2,01:51:28,5,1023272,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:19:16,00:01:39,01:00:00,00:00:23,00:30:12
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,11402,Mario Mola,Mario,Mola,ESP,Spain,1990,36,3,01:51:36,1,1023268,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:19:02,00:01:32,01:00:25,00:00:27,00:30:11
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,5695,Javier Gomez Noya,Javier,Gomez Noya,ESP,Spain,1983,43,4,01:51:41,2,1023269,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:18:49,00:01:34,01:00:38,00:00:15,00:30:27
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,11378,Jonathan Brownlee,Jonathan,Brownlee,GBR,Great Britain,1990,36,5,01:51:52,6,1023273,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:18:44,00:01:34,01:00:37,00:00:23,00:30:35
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,16392,Richard Murray,Richard,Murray,RSA,South Africa,1989,37,6,01:52:06,3,1023270,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:19:08,00:01:34,01:00:19,00:00:25,00:30:43
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,30249,Pierre Le Corre,Pierre,Le Corre,FRA,France,1990,36,7,01:52:31,9,1023276,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:18:47,00:01:41,01:00:35,00:00:24,00:31:06
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,10536,Joao Pereira,Joao,Pereira,POR,Portugal,1987,38,8,01:52:32,28,1023294,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:19:03,00:01:32,01:00:28,00:00:25,00:31:05
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,30058,Andreas Schilling,Andreas,Schilling,DEN,Denmark,1991,34,9,01:52:33,14,1023279,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:19:05,00:01:41,01:00:10,00:00:24,00:31:16
wtcs_final,2017,107164,2017 ITU World Triathlon Grand Final Rotterdam,2017-itu-world-triathlon-grand-final-rotterdam,Netherlands,309471,Elite Men,2017-09-16,male,18719,Thomas Bishop,Thomas,Bishop,GBR,Great Britain,1991,34,10,01:52:34,8,1023275,https://events.triathlon.org/2017-itu-world-triathlon-grand-final-rotterdam/results?program=309471,https://events.triathlon.org/api/results/107164/309471,00:19:00,00:01:39,01:00:19,00:00:28,00:31:10
