dataset,championship_year,event_id,event_title,event_slug,event_country,program_id,program_name,program_date,gender,athlete_id,athlete_full_name,athlete_first,athlete_last,athlete_noc,athlete_country_name,athlete_yob,athlete_age,position,total_time,start_num,result_id,source_url,source_api_url,swim,t1,bike,t2,run
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,41322,Kristian Blummenfelt,Kristian,Blummenfelt,NOR,Norway,1994,32,1,01:44:14,2,1017363,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:36,00:00:54,00:53:37,00:00:23,00:30:45
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,40311,Marten Van Riel,Marten,Van Riel,BEL,Belgium,1992,33,2,01:44:14,3,1017364,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:07,00:00:54,00:53:58,00:00:23,00:30:54
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,63162,Léo Bergere,Léo,Bergere,FRA,France,1996,29,3,01:44:15,5,1017365,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:39,00:00:52,00:53:38,00:00:25,00:30:44
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,76425,Seth Rider,Seth,Rider,USA,United States,1997,29,4,01:44:23,15,1017366,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:30,00:00:54,00:53:44,00:00:22,00:30:55
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,56550,Adrien Briffod,Adrien,Briffod,SUI,Switzerland,1994,31,5,01:44:24,12,1017367,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:39,00:00:52,00:53:37,00:00:21,00:30:57
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,49390,Dorian Coninx,Dorian,Coninx,FRA,France,1994,32,6,01:44:26,7,1017368,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:22,00:00:52,00:53:55,00:00:22,00:30:56
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,54985,Tayler Reid,Tayler,Reid,NZL,New Zealand,1996,29,7,01:44:26,14,1017369,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:20,00:00:51,00:53:57,00:00:21,00:30:59
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,63428,Antonio Serrat Seoane,Antonio,Serrat Seoane,ESP,Spain,1995,31,8,01:44:35,8,1017370,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:43,00:00:50,00:53:36,00:00:21,00:31:06
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,98547,Takumi Hojo,Takumi,Hojo,JPN,Japan,1996,30,9,01:44:41,20,1017371,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:24,00:01:06,00:53:38,00:00:21,00:31:14
wtcs_final,2021,130051,2021 World Triathlon Championship Finals Edmonton,2021-world-triathlon-grand-final-edmonton,Canada,353164,Elite Men,2021-08-21,male,11143,Vincent Luis,Vincent,Luis,FRA,France,1989,36,10,01:44:52,6,1017372,https://events.triathlon.org/2021-world-triathlon-grand-final-edmonton/results?program=353164,https://events.triathlon.org/api/results/130051/353164,00:18:01,00:00:55,00:54:04,00:00:25,00:31:29
