dataset,championship_year,event_id,event_title,event_slug,event_country,program_id,program_name,program_date,gender,athlete_id,athlete_full_name,athlete_first,athlete_last,athlete_noc,athlete_country_name,athlete_yob,athlete_age,position,total_time,start_num,result_id,source_url,source_api_url,swim,t1,bike,t2,run
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,63163,Cassandre Beaugrand,Cassandre,Beaugrand,FRA,France,1997,28,1,01:56:44,1,1181183,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:14,00:01:12,00:59:48,00:00:25,00:33:08
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,117212,Beth Potter,Beth,Potter,GBR,Great Britain,1991,34,2,01:57:22,2,1181184,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:14,00:01:13,00:59:48,00:00:22,00:33:47
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,125375,Emma Lombardi,Emma,Lombardi,FRA,France,2001,24,3,01:57:34,4,1181185,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:07,00:01:09,00:59:58,00:00:21,00:34:00
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,7795,Vicky Holland,Vicky,Holland,GBR,Great Britain,1986,40,4,01:57:56,21,1181186,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:13,00:01:12,00:59:50,00:00:31,00:34:13
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,30383,Miriam Casillas García,Miriam,Casillas García,ESP,Spain,1992,33,5,01:58:02,30,1181187,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:19,00:01:11,00:59:45,00:00:23,00:34:26
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,56557,Jeanne Lehair,Jeanne,Lehair,LUX,Luxembourg,1996,30,6,01:58:09,6,1181188,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:17,00:01:14,00:59:45,00:00:22,00:34:33
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,79065,Lisa Tertsch,Lisa,Tertsch,GER,Germany,1998,27,7,01:58:12,3,1181189,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:44,00:01:10,01:00:47,00:00:23,00:33:10
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,106581,Bianca Seregni,Bianca,Seregni,ITA,Italy,2000,26,8,01:58:19,24,1181190,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:21:59,00:01:19,00:59:59,00:00:26,00:34:38
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,41158,Leonie Periault,Leonie,Periault,FRA,France,1994,31,9,01:58:28,8,1181191,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:52,00:01:17,01:00:32,00:00:25,00:33:24
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,89532,Kirsten Kasper,Kirsten,Kasper,USA,United States,1991,34,10,01:58:35,12,1181192,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:13,00:01:12,00:59:51,00:00:23,00:34:58
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,80813,Rosa Maria Tapia Vidal,Rosa Maria,Tapia Vidal,MEX,Mexico,1997,28,11,01:58:47,15,1181193,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:13,00:01:14,00:59:50,00:00:24,00:35:09
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,40887,Gwen Jorgensen,Gwen,Jorgensen,USA,United States,1986,40,12,01:59:19,16,1181194,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:21,00:01:14,01:01:07,00:00:27,00:34:13
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,125627,Tanja Neubert,Tanja,Neubert,GER,Germany,2000,25,13,01:59:22,23,1181195,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:28,00:01:13,01:00:59,00:00:23,00:34:20
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,83263,Olivia Mathias,Olivia,Mathias,GBR,Great Britain,1998,27,14,01:59:31,36,1181196,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:09,00:01:12,00:59:52,00:00:24,00:35:55
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,72769,Claire Michel,Claire,Michel,BEL,Belgium,1988,37,15,01:59:34,17,1181197,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:55,00:01:10,01:00:38,00:00:25,00:34:29
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,104333,Jessica Fullagar,Jessica,Fullagar,GBR,Great Britain,2000,26,16,01:59:36,41,1181198,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:15,00:01:16,00:59:45,00:00:26,00:35:56
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,39683,Alice Betto,Alice,Betto,ITA,Italy,1987,38,17,01:59:46,10,1181199,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:43,00:01:16,01:00:43,00:00:25,00:34:42
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,31827,Anna Godoy Contreras,Anna,Godoy Contreras,ESP,Spain,1992,33,18,01:59:51,11,1181200,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:26,00:01:11,01:01:04,00:00:25,00:34:47
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,86051,Kate Waugh,Kate,Waugh,GBR,Great Britain,1999,27,19,01:59:52,7,1181201,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:45,00:01:16,01:00:39,00:00:23,00:34:52
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,106358,Roksana Slupek,Roksana,Slupek,POL,Poland,1999,27,20,01:59:55,26,1181202,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:15,00:01:16,01:01:09,00:00:28,00:34:49
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,49545,Georgia Taylor-Brown,Georgia,Taylor-Brown,GBR,Great Britain,1994,32,21,02:00:15,5,1181203,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:26,00:01:17,01:00:57,00:00:23,00:35:14
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,132753,Diana Isakova,Diana,Isakova,AIN,Individual Neutral Athlete,1999,27,22,02:00:36,34,1181204,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:40,00:01:17,01:00:46,00:00:24,00:35:31
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,58449,Verena Steinhauser,Verena,Steinhauser,ITA,Italy,1994,31,23,02:00:48,18,1181205,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:54,00:01:14,01:00:32,00:00:26,00:35:45
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,113106,Jolien Vermeylen,Jolien,Vermeylen,BEL,Belgium,1994,32,24,02:00:53,22,1181206,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:10,00:01:11,01:01:23,00:00:26,00:35:45
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,22170,Rachel Klamer,Rachel,Klamer,NED,Netherlands,1990,35,25,02:00:54,19,1181207,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:23:06,00:01:17,01:01:51,00:00:23,00:34:18
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,117135,Selina Klamt,Selina,Klamt,GER,Germany,2001,25,26,02:00:57,32,1181208,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:26,00:01:15,01:01:02,00:00:22,00:35:54
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,79059,Lena Meißner,Lena,Meißner,GER,Germany,1998,27,27,02:01:16,29,1181209,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:00,00:01:19,00:59:56,00:00:26,00:37:37
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,82483,Sara Guerrero Manso,Sara,Guerrero Manso,ESP,Spain,1997,28,28,02:01:26,37,1181210,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:54,00:01:10,01:00:40,00:00:28,00:36:16
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,31760,Marlene Gomez-Göggel,Marlene,Gomez-Göggel,GER,Germany,1993,33,29,02:01:34,27,1181211,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:21,00:01:18,01:01:02,00:00:23,00:36:31
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,79830,Tereza Zimovjanova,Tereza,Zimovjanova,CZE,Czech Republic,1995,30,30,02:01:41,42,1181212,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:22:45,00:01:09,01:00:49,00:00:23,00:36:37
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,106503,Annika Koch,Annika,Koch,GER,Germany,1999,27,31,02:02:29,20,1181213,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:23:05,00:01:12,01:01:55,00:00:23,00:35:55
wtcs_final,2024,183767,2024 World Triathlon Championship Finals Torremolinos-Andalucia,2024-world-triathlon-championship-finals-torremolinos,Spain,635528,Elite Women,2024-10-19,female,135877,Tilda Månsson,Tilda,Månsson,SWE,Sweden,2004,21,32,02:02:44,38,1181214,https://events.triathlon.org/2024-world-triathlon-championship-finals-torremolinos/results?program=635528,https://events.triathlon.org/api/results/183767/635528,00:23:25,00:01:14,01:02:28,00:00:30,00:35:08
