air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,bike_distance_m,bike_laps,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,run_distance_m,run_laps,source_api_url,source_url,start_num,swim,swim_distance_m,swim_laps,t1,t2,total_time,water_temperature,weather,wetsuit
25.7,34,South Africa,Henri,Henri Schoeman,30433,Schoeman,RSA,1991,00:55:08,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",11,2022-11-26,560516,Elite Men,15:06:00,1086907,00:31:07,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,66,00:17:56,1500,2,00:01:07,00:00:23,01:45:38,28.9,,forbidden
25.7,31,Israel,Shachar,Shachar Sagiv,41870,Sagiv,ISR,1994,00:55:11,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",12,2022-11-26,560516,Elite Men,15:06:00,1086908,00:30:30,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,39,00:18:35,1500,2,00:01:03,00:00:24,01:45:41,28.9,,forbidden
25.7,31,Switzerland,Adrien,Adrien Briffod,56550,Briffod,SUI,1994,00:54:57,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",13,2022-11-26,560516,Elite Men,15:06:00,1086909,00:30:42,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,49,00:18:47,1500,2,00:01:06,00:00:21,01:45:52,28.9,,forbidden
25.7,29,Hungary,Márk,Márk Dévay,56153,Dévay,HUN,1996,00:55:08,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",14,2022-11-26,560516,Elite Men,15:06:00,1086910,00:31:26,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,30,00:17:52,1500,2,00:01:10,00:00:23,01:45:57,28.9,,forbidden
25.7,25,Spain,Sergio,Sergio Baxter Cabrera,116279,Baxter Cabrera,ESP,2000,00:55:13,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",15,2022-11-26,560516,Elite Men,15:06:00,1086911,00:31:00,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,55,00:18:25,1500,2,00:01:08,00:00:25,01:46:09,28.9,,forbidden
25.7,29,United States,Seth,Seth Rider,76425,Rider,USA,1997,00:55:03,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",16,2022-11-26,560516,Elite Men,15:06:00,1086912,00:31:36,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,45,00:18:01,1500,2,00:01:07,00:00:23,01:46:09,28.9,,forbidden
25.7,37,Italy,Michele,Michele Sarzilla,106513,Sarzilla,ITA,1988,00:55:22,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",17,2022-11-26,560516,Elite Men,15:06:00,1086913,00:30:57,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,19,00:18:21,1500,2,00:01:07,00:00:26,01:46:09,28.9,,forbidden
25.7,30,Switzerland,Sylvain,Sylvain Fridelance,58385,Fridelance,SUI,1995,00:55:11,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",18,2022-11-26,560516,Elite Men,15:06:00,1086914,00:31:02,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,28,00:18:31,1500,2,00:01:05,00:00:25,01:46:12,28.9,,forbidden
25.7,30,Norway,Gustav,Gustav Iden,47630,Iden,NOR,1996,00:55:09,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",19,2022-11-26,560516,Elite Men,15:06:00,1086915,00:31:02,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,53,00:18:29,1500,2,00:01:08,00:00:28,01:46:15,28.9,,forbidden
25.7,28,Belgium,Noah,Noah Servais,71340,Servais,BEL,1997,00:55:26,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",20,2022-11-26,560516,Elite Men,15:06:00,1086916,00:31:03,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,54,00:18:19,1500,2,00:01:06,00:00:24,01:46:17,28.9,,forbidden
25.7,37,Netherlands,Richard,Richard Murray,16392,Murray,NED,1989,00:54:54,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",21,2022-11-26,560516,Elite Men,15:06:00,1086917,00:31:11,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,32,00:18:50,1500,2,00:01:05,00:00:24,01:46:23,28.9,,forbidden
25.7,29,Australia,Luke,Luke Willian,55495,Willian,AUS,1996,00:55:12,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",22,2022-11-26,560516,Elite Men,15:06:00,1086918,00:31:17,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,50,00:18:32,1500,2,00:01:06,00:00:24,01:46:29,28.9,,forbidden
25.7,26,Portugal,Vasco,Vasco Vilaca,86042,Vilaca,POR,1999,00:55:06,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",23,2022-11-26,560516,Elite Men,15:06:00,1086919,00:31:18,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,9,00:18:36,1500,2,00:01:05,00:00:28,01:46:31,28.9,,forbidden
25.7,32,Japan,Kenji,Kenji Nener,39264,Nener,JPN,1993,00:55:23,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",24,2022-11-26,560516,Elite Men,15:06:00,1086920,00:31:18,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,17,00:18:24,1500,2,00:01:05,00:00:26,01:46:32,28.9,,forbidden
25.7,32,Spain,David,David Castro Fajardo,31824,Castro Fajardo,ESP,1993,00:55:52,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",25,2022-11-26,560516,Elite Men,15:06:00,1086921,00:31:15,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,41,00:17:57,1500,2,00:01:03,00:00:29,01:46:35,28.9,,forbidden
25.7,36,Great Britain,Jonathan,Jonathan Brownlee,11378,Brownlee,GBR,1990,00:55:00,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",26,2022-11-26,560516,Elite Men,15:06:00,1086922,00:32:06,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,35,00:18:07,1500,2,00:01:04,00:00:23,01:46:38,28.9,,forbidden
25.7,30,Japan,Ren,Ren Sato,90031,Sato,JPN,1995,00:54:58,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",27,2022-11-26,560516,Elite Men,15:06:00,1086923,00:31:25,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,40,00:18:49,1500,2,00:01:07,00:00:26,01:46:44,28.9,,forbidden
25.7,28,United States,Chase,Chase McQueen,96667,McQueen,USA,1998,00:55:04,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",28,2022-11-26,560516,Elite Men,15:06:00,1086924,00:32:26,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,56,00:18:01,1500,2,00:01:05,00:00:23,01:46:56,28.9,,forbidden
25.7,28,Great Britain,Samuel,Samuel Dickinson,88205,Dickinson,GBR,1997,00:55:11,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",29,2022-11-26,560516,Elite Men,15:06:00,1086925,00:32:07,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,58,00:18:29,1500,2,00:01:06,00:00:21,01:47:11,28.9,,forbidden
25.7,27,Switzerland,Simon,Simon Westermann,98098,Westermann,SUI,1998,00:55:19,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",30,2022-11-26,560516,Elite Men,15:06:00,1086926,00:32:08,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,43,00:18:18,1500,2,00:01:12,00:00:24,01:47:19,28.9,,forbidden
25.7,33,United States,Kevin,Kevin McDowell,18714,McDowell,USA,1992,00:54:55,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",31,2022-11-26,560516,Elite Men,15:06:00,1086927,00:32:15,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,29,00:18:43,1500,2,00:01:10,00:00:24,01:47:25,28.9,,forbidden
25.7,29,Great Britain,Jack,Jack Willis,74423,Willis,GBR,1997,00:55:10,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",32,2022-11-26,560516,Elite Men,15:06:00,1086928,00:32:18,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,65,00:18:30,1500,2,00:01:08,00:00:23,01:47:26,28.9,,forbidden
25.7,32,Germany,Jonas,Jonas Schomburg,67535,Schomburg,GER,1994,00:55:19,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",33,2022-11-26,560516,Elite Men,15:06:00,1086929,00:32:26,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,22,00:18:20,1500,2,00:01:07,00:00:24,01:47:34,28.9,,forbidden
25.7,26,Norway,Vetle Bergsvik,Vetle Bergsvik Thorn,96040,Thorn,NOR,1999,00:55:20,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",34,2022-11-26,560516,Elite Men,15:06:00,1086930,00:32:18,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,23,00:18:24,1500,2,00:01:09,00:00:28,01:47:37,28.9,,forbidden
25.7,31,Canada,Tyler,Tyler Mislawchuk,49411,Mislawchuk,CAN,1994,00:55:40,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",35,2022-11-26,560516,Elite Men,15:06:00,1086931,00:32:25,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,37,00:18:04,1500,2,00:01:07,00:00:28,01:47:43,28.9,,forbidden
25.7,29,New Zealand,Tayler,Tayler Reid,54985,Reid,NZL,1996,00:55:08,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",36,2022-11-26,560516,Elite Men,15:06:00,1086932,00:33:11,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,57,00:17:59,1500,2,00:01:05,00:00:22,01:47:43,28.9,,forbidden
25.7,31,Spain,Antonio,Antonio Serrat Seoane,63428,Serrat Seoane,ESP,1995,00:55:02,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",37,2022-11-26,560516,Elite Men,15:06:00,1086933,00:32:33,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,6,00:18:45,1500,2,00:01:07,00:00:26,01:47:51,28.9,,forbidden
25.7,38,Portugal,Joao,Joao Pereira,10536,Pereira,POR,1987,00:55:40,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",38,2022-11-26,560516,Elite Men,15:06:00,1086934,00:32:43,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,47,00:18:04,1500,2,00:01:07,00:00:28,01:48:01,28.9,,forbidden
25.7,36,Spain,Mario,Mario Mola,11402,Mola,ESP,1990,00:57:11,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",39,2022-11-26,560516,Elite Men,15:06:00,1086935,00:30:20,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,63,00:19:10,1500,2,00:01:07,00:00:25,01:48:12,28.9,,forbidden
25.7,32,Morocco,Jawad,Jawad Abdelmoula,155563,Abdelmoula,MAR,1994,00:57:16,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",40,2022-11-26,560516,Elite Men,15:06:00,1086936,00:30:29,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,11,00:19:07,1500,2,00:01:04,00:00:23,01:48:17,28.9,,forbidden
25.7,32,Italy,Gianluca,Gianluca Pozzatti,71738,Pozzatti,ITA,1993,00:55:38,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",41,2022-11-26,560516,Elite Men,15:06:00,1086937,00:33:08,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,34,00:18:10,1500,2,00:01:05,00:00:27,01:48:26,28.9,,forbidden
25.7,30,Hungary,Bence,Bence Bicsák,50700,Bicsák,HUN,1995,00:55:12,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",42,2022-11-26,560516,Elite Men,15:06:00,1086938,00:33:08,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,12,00:18:39,1500,2,00:01:07,00:00:25,01:48:29,28.9,,forbidden
25.7,29,Brazil,Manoel,Manoel Messias,69143,Messias,BRA,1996,00:57:10,40000,9,2022,wtcs_final,standard,Abu Dhabi,United Arab Emirates,2022-11-24,2022-11-26,163568,2022-world-triathlon-championship-finals-abu-dhabi,2022 World Triathlon Championship Finals Abu Dhabi,male,"World Triathlon Championship Finals, standard distance.",43,2022-11-26,560516,Elite Men,15:06:00,1086939,00:30:41,10000,4,https://events.triathlon.org/api/results/163568/560516,https://events.triathlon.org/2022-world-triathlon-championship-finals-abu-dhabi/results?program=560516,15,00:19:13,1500,2,00:01:07,00:00:26,01:48:35,28.9,,forbidden
