dataset,championship_year,event_id,event_title,event_slug,event_country,program_id,program_name,program_date,gender,athlete_id,athlete_full_name,athlete_first,athlete_last,athlete_noc,athlete_country_name,athlete_yob,athlete_age,position,total_time,start_num,result_id,source_url,source_api_url,swim,t1,bike,t2,run
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,15744,Ashleigh Gentle,Ashleigh,Gentle,AUS,Australia,1991,35,1,01:52:00,9,753716,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:56,00:00:41,00:57:16,00:00:26,00:33:44
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,7795,Vicky Holland,Vicky,Holland,GBR,Great Britain,1986,40,2,01:52:02,2,753717,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:27,00:00:44,00:57:41,00:00:21,00:33:51
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,68698,Katie Zaferes,Katie,Zaferes,USA,United States,1989,36,3,01:52:33,1,753718,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:28,00:00:41,00:57:42,00:00:27,00:34:16
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,70413,Laura Lindemann,Laura,Lindemann,GER,Germany,1996,29,4,01:52:53,10,753719,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:50,00:00:42,00:57:23,00:00:27,00:34:33
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,89532,Kirsten Kasper,Kirsten,Kasper,USA,United States,1991,34,5,01:53:15,7,753720,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:28,00:00:42,00:57:43,00:00:24,00:35:00
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,47942,Melanie Santos,Melanie,Santos,POR,Portugal,1995,30,6,01:53:26,27,753721,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:55,00:00:42,00:57:19,00:00:26,00:35:06
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,81334,Taylor Spivey,Taylor,Spivey,USA,United States,1991,35,7,01:53:28,8,753722,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:35,00:00:41,00:57:38,00:00:26,00:35:10
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,49545,Georgia Taylor-Brown,Georgia,Taylor-Brown,GBR,Great Britain,1994,32,8,01:53:31,3,753723,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:43,00:00:42,00:57:28,00:00:25,00:35:16
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,41158,Leonie Periault,Leonie,Periault,FRA,France,1994,31,9,01:53:33,23,753724,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:54,00:00:41,00:57:19,00:00:25,00:35:16
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,11385,Jodie Stimpson,Jodie,Stimpson,GBR,Great Britain,1989,37,10,01:53:41,6,753725,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:39,00:00:40,00:57:34,00:00:23,00:35:26
wtcs_final,2018,117107,2018 ITU World Triathlon Grand Final Gold Coast,2018-itu-world-triathlon-grand-final-gold-coast,Australia,321966,Elite Women,2018-09-15,female,78775,Jessica Learmonth,Jessica,Learmonth,GBR,Great Britain,1988,38,11,01:53:56,4,753726,https://events.triathlon.org/2018-itu-world-triathlon-grand-final-gold-coast/results?program=321966,https://events.triathlon.org/api/results/117107/321966,00:19:27,00:00:44,00:57:43,00:00:26,00:35:38
