air_temperature,athlete_age,athlete_country_name,athlete_first,athlete_full_name,athlete_id,athlete_last,athlete_noc,athlete_yob,bike,bike_distance_m,bike_laps,championship_year,dataset,distance_category,event_city,event_country,event_date,event_finish_date,event_id,event_slug,event_title,gender,note,position,program_date,program_id,program_name,program_time,result_id,run,run_distance_m,run_laps,source_api_url,source_url,start_num,swim,swim_distance_m,swim_laps,t1,t2,total_time,water_temperature,weather,wetsuit
,27,Austria,Tjebbe,Tjebbe Kaindl,94563,Kaindl,AUT,1999,00:57:15,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",41,2025-10-19,674811,Elite Men,17:00:00,1218614,00:31:35,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,21,00:18:56,1500,2,00:00:43,00:00:25,01:48:52,,,
,31,Luxembourg,Gregor,Gregor Payet,41831,Payet,LUX,1995,00:56:22,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",42,2025-10-19,674811,Elite Men,17:00:00,1218615,00:31:44,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,47,00:19:47,1500,2,00:00:43,00:00:23,01:48:57,,,
,26,Mexico,Aram Michell,Aram Michell Peñaflor Moysen,103530,Peñaflor Moysen,MEX,1999,00:56:53,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",43,2025-10-19,674811,Elite Men,17:00:00,1218616,00:31:42,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,51,00:19:17,1500,2,00:00:44,00:00:25,01:48:59,,,
,28,Belgium,Arnaud,Arnaud Mengal,93364,Mengal,BEL,1997,00:56:52,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",44,2025-10-19,674811,Elite Men,17:00:00,1218617,00:31:51,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,40,00:19:14,1500,2,00:00:47,00:00:24,01:49:06,,,
,26,Individual Neutral Athlete,Grigory,Grigory Antipov,73205,Antipov,AIN,1999,00:56:39,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",45,2025-10-19,674811,Elite Men,17:00:00,1218618,00:32:32,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,50,00:19:26,1500,2,00:00:48,00:00:26,01:49:49,,,
,31,Israel,Shachar,Shachar Sagiv,41870,Sagiv,ISR,1994,00:56:56,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",46,2025-10-19,674811,Elite Men,17:00:00,1218619,00:33:02,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,53,00:19:13,1500,2,00:00:43,00:00:23,01:50:14,,,
,34,Uzbekistan,Jérémy,Jérémy Quindos,54025,Quindos,UZB,1991,00:56:43,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",47,2025-10-19,674811,Elite Men,17:00:00,1218620,00:33:14,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,45,00:19:23,1500,2,00:00:46,00:00:24,01:50:28,,,
,26,Japan,Kyotaro,Kyotaro Yoshikawa,122645,Yoshikawa,JPN,2000,00:57:03,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",48,2025-10-19,674811,Elite Men,17:00:00,1218621,00:34:16,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,52,00:18:58,1500,2,00:00:52,00:00:24,01:51:31,,,
,24,Individual Neutral Athlete,Pavel,Pavel Sorokin,127192,Sorokin,AIN,2002,00:57:44,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",49,2025-10-19,674811,Elite Men,17:00:00,1218622,00:36:06,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,54,00:18:27,1500,2,00:00:53,00:00:28,01:53:36,,,
,21,United States,Reese,Reese Vannerson,162549,Vannerson,USA,2005,00:00:00,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",LAP,2025-10-19,674811,Elite Men,17:00:00,1218625,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,55,00:19:40,1500,2,00:00:49,00:00:00,LAP,,,
,27,Great Britain,Ben,Ben Dijkstra,83434,Dijkstra,GBR,1998,00:56:41,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",DNF,2025-10-19,674811,Elite Men,17:00:00,1218623,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,19,00:19:24,1500,2,00:00:46,00:00:23,DNF,,,
,28,New Zealand,Hayden,Hayden Wilde,104034,Wilde,NZL,1997,00:56:02,40000,7,2025,wtcs_final,standard,Wollongong,Australia,2025-10-15,2025-10-19,188992,2025-world-triathlon-championships-finals-wollongong,2025 World Triathlon Championship Finals Wollongong,male,"World Triathlon Championship Finals, standard distance.",DNF,2025-10-19,674811,Elite Men,17:00:00,1218624,00:00:00,10000,4,https://events.triathlon.org/api/results/188992/674811,https://events.triathlon.org/2025-world-triathlon-championships-finals-wollongong/results?program=674811,17,00:19:59,1500,2,00:00:50,00:00:34,DNF,,,
